Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1072A,2012.09,6773,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2012.12,7095,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2013.03,7595,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2013.06,7264,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2013.09,6827,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2013.12,7135,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2014.03,7578,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2014.06,7292,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2014.09,6951,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2014.12,7187,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2015.03,7647,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2015.06,7334,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2015.09,6850,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2015.12,6975,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2016.03,7569,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2016.06,7332,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2016.09,6965,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2016.12,7392,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2017.03,7730,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2017.06,7473,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2017.09,7046,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2017.12,7515,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2018.03,7948,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2018.06,7689,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2018.09,7259,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2018.12,7535,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2019.03,7907,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2019.06,7650,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2019.09,7128,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2019.12,7756,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2020.03,8032,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2020.06,7712,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2020.09,7344,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2020.12,7805,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2021.03,8088,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2021.06,7836,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2021.09,7584,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2021.12,7992,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2022.03,8169,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2022.06,7841,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2022.09,7598,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2022.12,8045,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2023.03,8240,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2023.06,8031,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2023.09,7717,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2023.12,8005,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2024.03,8277,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2024.06,8040,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1072A,2024.09,7762,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Clutha District,Actual,,
BDCQ.SEE1073A,2011.06,10845,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2011.09,10397,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2011.12,11285,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2012.03,11582,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2012.06,11127,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2012.09,10732,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2012.12,11638,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2013.03,11839,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2013.06,11335,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2013.09,10974,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2013.12,12061,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2014.03,12268,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2014.06,11854,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2014.09,11574,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2014.12,12534,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2015.03,12775,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2015.06,12197,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2015.09,11902,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2015.12,12834,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2016.03,13022,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2016.06,12465,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2016.09,12021,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2016.12,12971,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2017.03,13182,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2017.06,12827,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2017.09,12502,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2017.12,13591,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2018.03,13734,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2018.06,13291,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2018.09,12962,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2018.12,13942,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2019.03,14138,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2019.06,13611,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2019.09,13126,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2019.12,14115,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2020.03,14322,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2020.06,13521,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2020.09,13329,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2020.12,14040,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2021.03,14310,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2021.06,13904,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2021.09,13805,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2021.12,14556,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2022.03,14646,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2022.06,14023,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2022.09,13923,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2022.12,14829,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2023.03,15030,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2023.06,14450,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2023.09,14242,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2023.12,15157,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2024.03,15217,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2024.06,14550,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1073A,2024.09,14325,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Southland District,Actual,,
BDCQ.SEE1074A,2011.06,5623,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2011.09,5447,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2011.12,5688,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2012.03,5889,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2012.06,5620,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2012.09,5467,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2012.12,5697,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2013.03,5771,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2013.06,5596,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2013.09,5413,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2013.12,5652,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2014.03,5679,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2014.06,5541,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2014.09,5390,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2014.12,5624,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2015.03,5803,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2015.06,5576,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2015.09,5421,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2015.12,5537,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2016.03,5725,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2016.06,5501,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2016.09,5334,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2016.12,5593,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2017.03,5679,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2017.06,5529,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2017.09,5414,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2017.12,5613,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2018.03,5696,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2018.06,5568,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2018.09,5336,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2018.12,5606,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2019.03,5680,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2019.06,5558,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2019.09,5441,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2019.12,5689,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2020.03,5754,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2020.06,5533,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2020.09,5498,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2020.12,5576,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2021.03,5656,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2021.06,5560,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2021.09,5521,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2021.12,5663,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2022.03,5670,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2022.06,5532,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2022.09,5571,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2022.12,5731,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2023.03,5799,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2023.06,5727,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2023.09,5633,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2023.12,5762,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2024.03,5818,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2024.06,5623,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1074A,2024.09,5463,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Gore District,Actual,,
BDCQ.SEE1075A,2011.06,24719,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2011.09,23464,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2011.12,24505,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2012.03,25219,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2012.06,25094,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2012.09,23819,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2012.12,24461,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2013.03,25140,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2013.06,25042,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2013.09,23941,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2013.12,24834,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2014.03,25553,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2014.06,25193,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2014.09,24373,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2014.12,25147,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2015.03,25797,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2015.06,25539,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2015.09,24251,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2015.12,25167,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2016.03,25816,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2016.06,25524,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2016.09,24481,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2016.12,25437,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2017.03,26090,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2017.06,26100,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2017.09,24824,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2017.12,26105,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2018.03,26727,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2018.06,26637,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2018.09,25576,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2018.12,26624,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2019.03,26931,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2019.06,26797,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2019.09,25158,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2019.12,26185,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2020.03,26570,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
BDCQ.SEE1075A,2020.06,25884,,R,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Invercargill City,Actual,,
